product,animal,time_of_day,storage,days_since,density,fat,snf,size,condition,type,purity,moisture,name,ripeness,color,quantity,freshness,grade
eggs,,,refrigerated,4,0.0,0.0,0.0,small,clean,,,,,,,72.0,,C
eggs,,,refrigerated,14,0.0,0.0,0.0,small,dirty,,,,,,,2.0,,C
honey,,,room,229,0.0,0.0,0.0,,,dark,80,20,,,,77.1,,C
milk,goat,morning,refrigerated,7,1.032,4.5,8.0,,,,,,,,,0.0,,C
milk,buffalo,morning,refrigerated,3,1.04,6.5,9.0,,,,,,,,,55.0,,C
honey,,,room,25,0.0,0.0,0.0,,,light,85,17,,,,97.5,,C
fruits,,,refrigerated,1,0.0,0.0,0.0,small,,,,,strawberry,soft,green,44.0,90.0,A
eggs,,,refrigerated,3,0.0,0.0,0.0,large,clean,,,,,,,79.0,,C
fruits,,,room,0,0.0,0.0,0.0,large,,,,,mango,hard,green,42.0,100.0,A
milk,buffalo,evening,room,5,1.04,6.5,9.0,,,,,,,,,25.0,,C
fruits,,,refrigerated,4,0.0,0.0,0.0,large,,,,,grapes,hard,green,8.0,60.0,B
honey,,,refrigerated,9,0.0,0.0,0.0,,,light,85,17,,,,99.1,,C
milk,buffalo,evening,room,2,1.04,6.5,9.0,,,,,,,,,70.0,,C
milk,goat,morning,room,1,1.032,4.5,8.0,,,,,,,,,85.0,,C
vegetables,,,refrigerated,4,0.0,0.0,0.0,medium,,,,,chilli,soft,yellow,19.0,60.0,B
milk,cow,morning,room,3,1.03,3.5,8.5,,,,,,,,,55.0,,C
milk,cow,morning,room,6,1.03,3.5,8.5,,,,,,,,,10.0,,C
fruits,,,refrigerated,5,0.0,0.0,0.0,small,,,,,mango,hard,green,2.0,50.0,B
vegetables,,,refrigerated,6,0.0,0.0,0.0,large,,,,,spinach,soft,red,32.0,40.0,C
fruits,,,room,3,0.0,0.0,0.0,large,,,,,pear,hard,green,29.0,70.0,B
honey,,,room,95,0.0,0.0,0.0,,,dark,80,20,,,,90.5,,C
eggs,,,refrigerated,7,0.0,0.0,0.0,small,clean,,,,,,,51.0,,C
milk,goat,evening,refrigerated,0,1.032,4.5,8.0,,,,,,,,,100.0,,C
fruits,,,refrigerated,6,0.0,0.0,0.0,medium,,,,,grapes,medium,red,35.0,40.0,C
eggs,,,refrigerated,7,0.0,0.0,0.0,large,dirty,,,,,,,51.0,,C
vegetables,,,refrigerated,2,0.0,0.0,0.0,small,,,,,radish,hard,green,29.0,80.0,A
vegetables,,,room,7,0.0,0.0,0.0,medium,,,,,broccoli,hard,red,29.0,30.0,C
milk,buffalo,morning,room,3,1.04,6.5,9.0,,,,,,,,,55.0,,C
milk,goat,morning,room,7,1.032,4.5,8.0,,,,,,,,,0.0,,C
eggs,,,room,0,0.0,0.0,0.0,small,clean,,,,,,,100.0,,C
milk,goat,evening,room,6,1.032,4.5,8.0,,,,,,,,,10.0,,C
milk,cow,evening,room,7,1.03,3.5,8.5,,,,,,,,,0.0,,C
eggs,,,refrigerated,4,0.0,0.0,0.0,large,dirty,,,,,,,72.0,,C
eggs,,,room,3,0.0,0.0,0.0,medium,dirty,,,,,,,79.0,,C
eggs,,,room,3,0.0,0.0,0.0,large,clean,,,,,,,79.0,,C
vegetables,,,room,7,0.0,0.0,0.0,medium,,,,,radish,soft,green,50.0,30.0,C
eggs,,,refrigerated,7,0.0,0.0,0.0,small,clean,,,,,,,51.0,,C
fruits,,,room,0,0.0,0.0,0.0,large,,,,,blueberry,medium,red,29.0,100.0,A
fruits,,,refrigerated,7,0.0,0.0,0.0,small,,,,,pineapple,soft,green,12.0,30.0,C
eggs,,,room,3,0.0,0.0,0.0,medium,dirty,,,,,,,79.0,,C
vegetables,,,room,3,0.0,0.0,0.0,small,,,,,broccoli,soft,yellow,28.0,70.0,B
eggs,,,refrigerated,2,0.0,0.0,0.0,small,clean,,,,,,,86.0,,C
eggs,,,room,9,0.0,0.0,0.0,small,dirty,,,,,,,37.0,,C
vegetables,,,room,3,0.0,0.0,0.0,small,,,,,potato,hard,red,24.0,70.0,B
vegetables,,,room,4,0.0,0.0,0.0,small,,,,,carrot,hard,yellow,11.0,60.0,B
fruits,,,room,4,0.0,0.0,0.0,large,,,,,kiwi,medium,yellow,31.0,60.0,B
eggs,,,room,12,0.0,0.0,0.0,small,clean,,,,,,,16.0,,C
milk,buffalo,evening,room,7,1.04,6.5,9.0,,,,,,,,,0.0,,C
vegetables,,,room,3,0.0,0.0,0.0,small,,,,,beetroot,hard,red,30.0,70.0,B
vegetables,,,refrigerated,5,0.0,0.0,0.0,medium,,,,,onion,hard,green,12.0,50.0,B
fruits,,,room,4,0.0,0.0,0.0,large,,,,,papaya,soft,red,43.0,60.0,B
vegetables,,,refrigerated,1,0.0,0.0,0.0,small,,,,,tomato,soft,yellow,46.0,90.0,A
fruits,,,refrigerated,7,0.0,0.0,0.0,medium,,,,,grapes,hard,red,41.0,30.0,C
fruits,,,refrigerated,4,0.0,0.0,0.0,large,,,,,banana,medium,red,41.0,60.0,B
eggs,,,room,3,0.0,0.0,0.0,large,clean,,,,,,,79.0,,C
fruits,,,room,1,0.0,0.0,0.0,medium,,,,,strawberry,soft,green,30.0,90.0,A
fruits,,,refrigerated,4,0.0,0.0,0.0,medium,,,,,mango,medium,red,34.0,60.0,B
fruits,,,room,7,0.0,0.0,0.0,large,,,,,pear,soft,yellow,39.0,30.0,C
vegetables,,,room,2,0.0,0.0,0.0,large,,,,,cucumber,medium,red,3.0,80.0,A
vegetables,,,refrigerated,2,0.0,0.0,0.0,large,,,,,lettuce,medium,red,40.0,80.0,A
vegetables,,,refrigerated,7,0.0,0.0,0.0,small,,,,,onion,soft,yellow,47.0,30.0,C
vegetables,,,room,6,0.0,0.0,0.0,small,,,,,chilli,hard,red,40.0,40.0,C
fruits,,,room,6,0.0,0.0,0.0,medium,,,,,blueberry,hard,red,37.0,40.0,C
vegetables,,,room,3,0.0,0.0,0.0,large,,,,,lettuce,medium,red,1.0,70.0,B
eggs,,,refrigerated,11,0.0,0.0,0.0,medium,clean,,,,,,,23.0,,C
eggs,,,room,10,0.0,0.0,0.0,small,clean,,,,,,,30.0,,C
milk,cow,morning,room,0,1.03,3.5,8.5,,,,,,,,,100.0,,C
vegetables,,,refrigerated,7,0.0,0.0,0.0,large,,,,,beetroot,medium,red,40.0,30.0,C
vegetables,,,refrigerated,2,0.0,0.0,0.0,large,,,,,cabbage,hard,yellow,1.0,80.0,A
fruits,,,room,6,0.0,0.0,0.0,medium,,,,,apple,soft,yellow,26.0,40.0,C
fruits,,,room,6,0.0,0.0,0.0,medium,,,,,blueberry,medium,yellow,49.0,40.0,C
milk,goat,morning,room,4,1.032,4.5,8.0,,,,,,,,,40.0,,C
eggs,,,room,4,0.0,0.0,0.0,large,dirty,,,,,,,72.0,,C
honey,,,room,322,0.0,0.0,0.0,,,dark,80,20,,,,67.8,,C
vegetables,,,refrigerated,0,0.0,0.0,0.0,small,,,,,cucumber,hard,green,13.0,100.0,A
vegetables,,,refrigerated,0,0.0,0.0,0.0,medium,,,,,chilli,hard,green,11.0,100.0,A
fruits,,,refrigerated,1,0.0,0.0,0.0,small,,,,,pear,soft,yellow,4.0,90.0,A
honey,,,room,3,0.0,0.0,0.0,,,dark,80,20,,,,99.7,,C
honey,,,room,297,0.0,0.0,0.0,,,dark,80,20,,,,70.3,,C
honey,,,room,354,0.0,0.0,0.0,,,dark,80,20,,,,64.6,,C
milk,buffalo,evening,refrigerated,3,1.04,6.5,9.0,,,,,,,,,55.0,,C
honey,,,refrigerated,249,0.0,0.0,0.0,,,dark,80,20,,,,75.1,,C
honey,,,refrigerated,31,0.0,0.0,0.0,,,dark,80,20,,,,96.9,,C
honey,,,refrigerated,171,0.0,0.0,0.0,,,dark,80,20,,,,82.9,,C
eggs,,,refrigerated,8,0.0,0.0,0.0,small,dirty,,,,,,,44.0,,C
eggs,,,refrigerated,4,0.0,0.0,0.0,large,clean,,,,,,,72.0,,C
vegetables,,,room,0,0.0,0.0,0.0,medium,,,,,beetroot,medium,red,15.0,100.0,A
honey,,,room,173,0.0,0.0,0.0,,,light,85,17,,,,82.7,,C
vegetables,,,refrigerated,4,0.0,0.0,0.0,large,,,,,radish,medium,red,24.0,60.0,B
honey,,,room,74,0.0,0.0,0.0,,,light,85,17,,,,92.6,,C
eggs,,,refrigerated,4,0.0,0.0,0.0,medium,clean,,,,,,,72.0,,C
fruits,,,refrigerated,7,0.0,0.0,0.0,small,,,,,papaya,hard,green,42.0,30.0,C
fruits,,,refrigerated,4,0.0,0.0,0.0,large,,,,,orange,soft,red,49.0,60.0,B
honey,,,refrigerated,11,0.0,0.0,0.0,,,light,85,17,,,,98.9,,C
honey,,,refrigerated,135,0.0,0.0,0.0,,,dark,80,20,,,,86.5,,C
fruits,,,refrigerated,2,0.0,0.0,0.0,large,,,,,blueberry,hard,green,20.0,80.0,A
vegetables,,,refrigerated,0,0.0,0.0,0.0,small,,,,,onion,soft,red,4.0,100.0,A
fruits,,,refrigerated,1,0.0,0.0,0.0,medium,,,,,orange,medium,yellow,24.0,90.0,A
fruits,,,refrigerated,2,0.0,0.0,0.0,medium,,,,,mango,hard,red,48.0,80.0,A
milk,buffalo,morning,room,6,1.04,6.5,9.0,,,,,,,,,10.0,,C
milk,goat,evening,refrigerated,3,1.032,4.5,8.0,,,,,,,,,55.0,,C
honey,,,refrigerated,21,0.0,0.0,0.0,,,light,85,17,,,,97.9,,C
vegetables,,,room,5,0.0,0.0,0.0,medium,,,,,potato,soft,green,35.0,50.0,B
fruits,,,refrigerated,3,0.0,0.0,0.0,medium,,,,,pineapple,soft,green,41.0,70.0,B
fruits,,,room,4,0.0,0.0,0.0,small,,,,,blueberry,soft,green,40.0,60.0,B
vegetables,,,room,1,0.0,0.0,0.0,large,,,,,potato,hard,yellow,38.0,90.0,A
eggs,,,room,7,0.0,0.0,0.0,medium,clean,,,,,,,51.0,,C
vegetables,,,refrigerated,1,0.0,0.0,0.0,large,,,,,onion,medium,yellow,7.0,90.0,A
milk,cow,morning,room,0,1.03,3.5,8.5,,,,,,,,,100.0,,C
fruits,,,room,6,0.0,0.0,0.0,small,,,,,orange,soft,yellow,28.0,40.0,C
vegetables,,,refrigerated,3,0.0,0.0,0.0,medium,,,,,cabbage,medium,green,40.0,70.0,B
honey,,,room,301,0.0,0.0,0.0,,,dark,80,20,,,,69.9,,C
honey,,,room,258,0.0,0.0,0.0,,,light,85,17,,,,74.2,,C
milk,cow,evening,room,5,1.03,3.5,8.5,,,,,,,,,25.0,,C
eggs,,,room,4,0.0,0.0,0.0,large,dirty,,,,,,,72.0,,C
eggs,,,room,3,0.0,0.0,0.0,small,clean,,,,,,,79.0,,C
honey,,,room,324,0.0,0.0,0.0,,,dark,80,20,,,,67.6,,C
fruits,,,room,5,0.0,0.0,0.0,medium,,,,,kiwi,medium,yellow,2.0,50.0,B
vegetables,,,refrigerated,1,0.0,0.0,0.0,small,,,,,cauliflower,medium,yellow,4.0,90.0,A
eggs,,,refrigerated,7,0.0,0.0,0.0,small,clean,,,,,,,51.0,,C
vegetables,,,refrigerated,5,0.0,0.0,0.0,large,,,,,cauliflower,hard,red,49.0,50.0,B
milk,goat,morning,refrigerated,1,1.032,4.5,8.0,,,,,,,,,85.0,,C
fruits,,,room,3,0.0,0.0,0.0,medium,,,,,strawberry,medium,green,21.0,70.0,B
fruits,,,room,2,0.0,0.0,0.0,large,,,,,guava,medium,yellow,6.0,80.0,A
vegetables,,,refrigerated,7,0.0,0.0,0.0,large,,,,,cauliflower,medium,yellow,32.0,30.0,C
vegetables,,,refrigerated,4,0.0,0.0,0.0,medium,,,,,spinach,soft,red,24.0,60.0,B
honey,,,refrigerated,265,0.0,0.0,0.0,,,dark,80,20,,,,73.5,,C
eggs,,,refrigerated,2,0.0,0.0,0.0,medium,clean,,,,,,,86.0,,C
honey,,,refrigerated,51,0.0,0.0,0.0,,,light,85,17,,,,94.9,,C
milk,buffalo,morning,room,1,1.04,6.5,9.0,,,,,,,,,85.0,,C
fruits,,,refrigerated,2,0.0,0.0,0.0,medium,,,,,orange,soft,yellow,40.0,80.0,A
fruits,,,refrigerated,2,0.0,0.0,0.0,large,,,,,grapes,hard,yellow,41.0,80.0,A
vegetables,,,room,2,0.0,0.0,0.0,small,,,,,cabbage,medium,red,22.0,80.0,A
eggs,,,refrigerated,3,0.0,0.0,0.0,large,dirty,,,,,,,79.0,,C
vegetables,,,refrigerated,6,0.0,0.0,0.0,small,,,,,onion,hard,yellow,38.0,40.0,C
honey,,,room,93,0.0,0.0,0.0,,,dark,80,20,,,,90.7,,C
milk,buffalo,evening,refrigerated,4,1.04,6.5,9.0,,,,,,,,,40.0,,C
vegetables,,,room,7,0.0,0.0,0.0,small,,,,,onion,medium,yellow,50.0,30.0,C
fruits,,,refrigerated,7,0.0,0.0,0.0,large,,,,,guava,medium,green,27.0,30.0,C
eggs,,,room,12,0.0,0.0,0.0,large,clean,,,,,,,16.0,,C
eggs,,,refrigerated,13,0.0,0.0,0.0,large,clean,,,,,,,9.0,,C
milk,cow,evening,refrigerated,5,1.03,3.5,8.5,,,,,,,,,25.0,,C
vegetables,,,refrigerated,5,0.0,0.0,0.0,medium,,,,,broccoli,hard,yellow,19.0,50.0,B
eggs,,,room,2,0.0,0.0,0.0,medium,clean,,,,,,,86.0,,C
eggs,,,refrigerated,6,0.0,0.0,0.0,large,dirty,,,,,,,58.0,,C
vegetables,,,room,6,0.0,0.0,0.0,small,,,,,carrot,medium,red,2.0,40.0,C
eggs,,,refrigerated,4,0.0,0.0,0.0,medium,dirty,,,,,,,72.0,,C
honey,,,refrigerated,47,0.0,0.0,0.0,,,dark,80,20,,,,95.3,,C
honey,,,refrigerated,246,0.0,0.0,0.0,,,dark,80,20,,,,75.4,,C
fruits,,,room,6,0.0,0.0,0.0,large,,,,,papaya,medium,red,37.0,40.0,C
fruits,,,refrigerated,6,0.0,0.0,0.0,large,,,,,blueberry,hard,red,40.0,40.0,C
honey,,,refrigerated,187,0.0,0.0,0.0,,,dark,80,20,,,,81.3,,C
milk,goat,evening,refrigerated,2,1.032,4.5,8.0,,,,,,,,,70.0,,C
vegetables,,,room,3,0.0,0.0,0.0,large,,,,,tomato,hard,yellow,23.0,70.0,B
honey,,,refrigerated,138,0.0,0.0,0.0,,,dark,80,20,,,,86.2,,C
eggs,,,room,2,0.0,0.0,0.0,large,clean,,,,,,,86.0,,C
fruits,,,room,4,0.0,0.0,0.0,large,,,,,pineapple,medium,red,33.0,60.0,B
milk,goat,evening,refrigerated,3,1.032,4.5,8.0,,,,,,,,,55.0,,C
vegetables,,,room,5,0.0,0.0,0.0,large,,,,,chilli,medium,red,39.0,50.0,B
milk,goat,morning,room,7,1.032,4.5,8.0,,,,,,,,,0.0,,C
honey,,,refrigerated,316,0.0,0.0,0.0,,,light,85,17,,,,68.4,,C
fruits,,,room,3,0.0,0.0,0.0,large,,,,,papaya,hard,red,20.0,70.0,B
vegetables,,,room,3,0.0,0.0,0.0,small,,,,,beetroot,medium,red,42.0,70.0,B
milk,cow,morning,room,5,1.03,3.5,8.5,,,,,,,,,25.0,,C
milk,buffalo,morning,refrigerated,1,1.04,6.5,9.0,,,,,,,,,85.0,,C
milk,buffalo,evening,refrigerated,0,1.04,6.5,9.0,,,,,,,,,100.0,,C
eggs,,,refrigerated,5,0.0,0.0,0.0,medium,dirty,,,,,,,65.0,,C
vegetables,,,room,5,0.0,0.0,0.0,small,,,,,chilli,soft,yellow,19.0,50.0,B
milk,goat,evening,room,0,1.032,4.5,8.0,,,,,,,,,100.0,,C
vegetables,,,refrigerated,0,0.0,0.0,0.0,medium,,,,,radish,soft,yellow,12.0,100.0,A
honey,,,refrigerated,101,0.0,0.0,0.0,,,light,85,17,,,,89.9,,C
honey,,,refrigerated,251,0.0,0.0,0.0,,,light,85,17,,,,74.9,,C
fruits,,,refrigerated,2,0.0,0.0,0.0,large,,,,,guava,medium,red,41.0,80.0,A
honey,,,refrigerated,238,0.0,0.0,0.0,,,dark,80,20,,,,76.2,,C
honey,,,refrigerated,328,0.0,0.0,0.0,,,light,85,17,,,,67.19999999999999,,C
fruits,,,room,3,0.0,0.0,0.0,large,,,,,blueberry,hard,red,15.0,70.0,B
eggs,,,refrigerated,1,0.0,0.0,0.0,small,clean,,,,,,,93.0,,C
milk,cow,morning,room,5,1.03,3.5,8.5,,,,,,,,,25.0,,C
eggs,,,room,11,0.0,0.0,0.0,small,dirty,,,,,,,23.0,,C
vegetables,,,refrigerated,4,0.0,0.0,0.0,small,,,,,tomato,hard,red,10.0,60.0,B
fruits,,,room,2,0.0,0.0,0.0,small,,,,,grapes,soft,yellow,13.0,80.0,A
vegetables,,,room,5,0.0,0.0,0.0,small,,,,,cauliflower,soft,yellow,17.0,50.0,B
eggs,,,refrigerated,4,0.0,0.0,0.0,large,dirty,,,,,,,72.0,,C
vegetables,,,room,7,0.0,0.0,0.0,medium,,,,,zucchini,soft,green,33.0,30.0,C
honey,,,room,295,0.0,0.0,0.0,,,dark,80,20,,,,70.5,,C
eggs,,,refrigerated,4,0.0,0.0,0.0,small,dirty,,,,,,,72.0,,C
eggs,,,room,14,0.0,0.0,0.0,small,clean,,,,,,,2.0,,C
fruits,,,room,0,0.0,0.0,0.0,medium,,,,,orange,soft,green,29.0,100.0,A
fruits,,,room,5,0.0,0.0,0.0,large,,,,,mango,soft,green,17.0,50.0,B
milk,buffalo,evening,refrigerated,3,1.04,6.5,9.0,,,,,,,,,55.0,,C
milk,goat,morning,room,1,1.032,4.5,8.0,,,,,,,,,85.0,,C
fruits,,,room,3,0.0,0.0,0.0,medium,,,,,papaya,hard,yellow,40.0,70.0,B
eggs,,,room,0,0.0,0.0,0.0,small,dirty,,,,,,,100.0,,C
eggs,,,room,0,0.0,0.0,0.0,small,clean,,,,,,,100.0,,C
honey,,,refrigerated,44,0.0,0.0,0.0,,,dark,80,20,,,,95.6,,C
fruits,,,refrigerated,0,0.0,0.0,0.0,medium,,,,,watermelon,soft,red,6.0,100.0,A
eggs,,,refrigerated,13,0.0,0.0,0.0,large,dirty,,,,,,,9.0,,C
honey,,,room,68,0.0,0.0,0.0,,,dark,80,20,,,,93.2,,C
milk,buffalo,morning,room,7,1.04,6.5,9.0,,,,,,,,,0.0,,C
fruits,,,room,6,0.0,0.0,0.0,small,,,,,pineapple,hard,yellow,29.0,40.0,C
honey,,,room,255,0.0,0.0,0.0,,,light,85,17,,,,74.5,,C
honey,,,room,78,0.0,0.0,0.0,,,light,85,17,,,,92.2,,C
milk,buffalo,morning,room,0,1.04,6.5,9.0,,,,,,,,,100.0,,C
eggs,,,refrigerated,5,0.0,0.0,0.0,medium,clean,,,,,,,65.0,,C
vegetables,,,room,4,0.0,0.0,0.0,medium,,,,,cucumber,medium,green,17.0,60.0,B
vegetables,,,room,6,0.0,0.0,0.0,small,,,,,spinach,soft,yellow,25.0,40.0,C
milk,goat,evening,refrigerated,3,1.032,4.5,8.0,,,,,,,,,55.0,,C
vegetables,,,refrigerated,6,0.0,0.0,0.0,medium,,,,,cabbage,hard,red,16.0,40.0,C
fruits,,,room,4,0.0,0.0,0.0,large,,,,,blueberry,soft,yellow,46.0,60.0,B
milk,goat,morning,refrigerated,1,1.032,4.5,8.0,,,,,,,,,85.0,,C
milk,goat,evening,room,7,1.032,4.5,8.0,,,,,,,,,0.0,,C
milk,goat,morning,refrigerated,6,1.032,4.5,8.0,,,,,,,,,10.0,,C
vegetables,,,refrigerated,5,0.0,0.0,0.0,medium,,,,,broccoli,hard,red,46.0,50.0,B
vegetables,,,refrigerated,5,0.0,0.0,0.0,large,,,,,cucumber,hard,yellow,6.0,50.0,B
fruits,,,refrigerated,7,0.0,0.0,0.0,large,,,,,kiwi,soft,red,30.0,30.0,C
honey,,,refrigerated,182,0.0,0.0,0.0,,,light,85,17,,,,81.8,,C
milk,cow,evening,refrigerated,2,1.03,3.5,8.5,,,,,,,,,70.0,,C
vegetables,,,room,4,0.0,0.0,0.0,small,,,,,zucchini,hard,red,35.0,60.0,B
milk,cow,evening,refrigerated,5,1.03,3.5,8.5,,,,,,,,,25.0,,C
fruits,,,room,6,0.0,0.0,0.0,medium,,,,,blueberry,medium,red,20.0,40.0,C
honey,,,room,44,0.0,0.0,0.0,,,light,85,17,,,,95.6,,C
honey,,,room,32,0.0,0.0,0.0,,,dark,80,20,,,,96.8,,C
honey,,,refrigerated,113,0.0,0.0,0.0,,,dark,80,20,,,,88.7,,C
eggs,,,room,9,0.0,0.0,0.0,large,clean,,,,,,,37.0,,C
milk,cow,morning,refrigerated,5,1.03,3.5,8.5,,,,,,,,,25.0,,C
eggs,,,refrigerated,13,0.0,0.0,0.0,medium,clean,,,,,,,9.0,,C
eggs,,,room,9,0.0,0.0,0.0,small,dirty,,,,,,,37.0,,C
milk,cow,evening,room,5,1.03,3.5,8.5,,,,,,,,,25.0,,C
honey,,,room,303,0.0,0.0,0.0,,,dark,80,20,,,,69.7,,C
honey,,,room,281,0.0,0.0,0.0,,,dark,80,20,,,,71.9,,C
vegetables,,,refrigerated,3,0.0,0.0,0.0,large,,,,,cauliflower,hard,red,20.0,70.0,B
eggs,,,room,6,0.0,0.0,0.0,large,dirty,,,,,,,58.0,,C
fruits,,,room,1,0.0,0.0,0.0,large,,,,,apple,medium,green,45.0,90.0,A
vegetables,,,refrigerated,0,0.0,0.0,0.0,small,,,,,carrot,medium,green,26.0,100.0,A
vegetables,,,refrigerated,5,0.0,0.0,0.0,medium,,,,,cauliflower,medium,green,30.0,50.0,B
vegetables,,,refrigerated,6,0.0,0.0,0.0,large,,,,,lettuce,medium,red,48.0,40.0,C
vegetables,,,refrigerated,6,0.0,0.0,0.0,large,,,,,zucchini,hard,yellow,28.0,40.0,C
milk,goat,morning,room,1,1.032,4.5,8.0,,,,,,,,,85.0,,C
honey,,,room,348,0.0,0.0,0.0,,,dark,80,20,,,,65.19999999999999,,C
honey,,,refrigerated,354,0.0,0.0,0.0,,,dark,80,20,,,,64.6,,C
honey,,,refrigerated,278,0.0,0.0,0.0,,,light,85,17,,,,72.2,,C
fruits,,,refrigerated,6,0.0,0.0,0.0,large,,,,,papaya,soft,yellow,41.0,40.0,C
eggs,,,room,10,0.0,0.0,0.0,large,dirty,,,,,,,30.0,,C
fruits,,,refrigerated,5,0.0,0.0,0.0,large,,,,,pear,medium,green,20.0,50.0,B
eggs,,,refrigerated,12,0.0,0.0,0.0,small,dirty,,,,,,,16.0,,C
vegetables,,,refrigerated,7,0.0,0.0,0.0,medium,,,,,cabbage,medium,red,21.0,30.0,C
honey,,,refrigerated,89,0.0,0.0,0.0,,,dark,80,20,,,,91.1,,C
fruits,,,room,7,0.0,0.0,0.0,large,,,,,banana,soft,yellow,4.0,30.0,C
vegetables,,,refrigerated,1,0.0,0.0,0.0,large,,,,,broccoli,hard,green,26.0,90.0,A
milk,cow,morning,room,7,1.03,3.5,8.5,,,,,,,,,0.0,,C
milk,goat,evening,room,5,1.032,4.5,8.0,,,,,,,,,25.0,,C
eggs,,,refrigerated,3,0.0,0.0,0.0,large,dirty,,,,,,,79.0,,C
vegetables,,,refrigerated,0,0.0,0.0,0.0,large,,,,,spinach,medium,yellow,24.0,100.0,A
honey,,,room,255,0.0,0.0,0.0,,,dark,80,20,,,,74.5,,C
fruits,,,refrigerated,5,0.0,0.0,0.0,large,,,,,grapes,soft,red,25.0,50.0,B
fruits,,,refrigerated,5,0.0,0.0,0.0,small,,,,,pear,soft,green,49.0,50.0,B
vegetables,,,refrigerated,6,0.0,0.0,0.0,large,,,,,zucchini,medium,red,34.0,40.0,C
milk,goat,evening,refrigerated,5,1.032,4.5,8.0,,,,,,,,,25.0,,C
honey,,,room,78,0.0,0.0,0.0,,,dark,80,20,,,,92.2,,C
milk,buffalo,morning,room,3,1.04,6.5,9.0,,,,,,,,,55.0,,C
vegetables,,,refrigerated,0,0.0,0.0,0.0,small,,,,,spinach,hard,red,35.0,100.0,A
fruits,,,refrigerated,7,0.0,0.0,0.0,large,,,,,kiwi,hard,red,22.0,30.0,C
fruits,,,room,3,0.0,0.0,0.0,large,,,,,pear,medium,red,48.0,70.0,B
eggs,,,room,3,0.0,0.0,0.0,medium,dirty,,,,,,,79.0,,C
vegetables,,,room,5,0.0,0.0,0.0,medium,,,,,potato,medium,green,24.0,50.0,B
milk,goat,evening,room,7,1.032,4.5,8.0,,,,,,,,,0.0,,C
honey,,,refrigerated,294,0.0,0.0,0.0,,,dark,80,20,,,,70.6,,C
milk,goat,evening,refrigerated,2,1.032,4.5,8.0,,,,,,,,,70.0,,C
vegetables,,,room,5,0.0,0.0,0.0,large,,,,,beetroot,soft,yellow,31.0,50.0,B
fruits,,,room,3,0.0,0.0,0.0,large,,,,,banana,hard,yellow,16.0,70.0,B
fruits,,,room,0,0.0,0.0,0.0,small,,,,,strawberry,medium,yellow,6.0,100.0,A
eggs,,,room,11,0.0,0.0,0.0,medium,dirty,,,,,,,23.0,,C
milk,cow,evening,refrigerated,0,1.03,3.5,8.5,,,,,,,,,100.0,,C
eggs,,,room,4,0.0,0.0,0.0,large,clean,,,,,,,72.0,,C
honey,,,room,21,0.0,0.0,0.0,,,dark,80,20,,,,97.9,,C
vegetables,,,room,0,0.0,0.0,0.0,medium,,,,,onion,soft,red,10.0,100.0,A
eggs,,,room,14,0.0,0.0,0.0,large,dirty,,,,,,,2.0,,C
milk,buffalo,morning,room,5,1.04,6.5,9.0,,,,,,,,,25.0,,C
milk,buffalo,morning,room,0,1.04,6.5,9.0,,,,,,,,,100.0,,C
eggs,,,room,11,0.0,0.0,0.0,medium,dirty,,,,,,,23.0,,C
vegetables,,,room,6,0.0,0.0,0.0,small,,,,,spinach,medium,green,35.0,40.0,C
vegetables,,,room,0,0.0,0.0,0.0,small,,,,,cucumber,hard,yellow,34.0,100.0,A
eggs,,,room,12,0.0,0.0,0.0,large,dirty,,,,,,,16.0,,C
honey,,,room,121,0.0,0.0,0.0,,,dark,80,20,,,,87.9,,C
fruits,,,refrigerated,2,0.0,0.0,0.0,medium,,,,,grapes,hard,red,4.0,80.0,A
eggs,,,room,8,0.0,0.0,0.0,large,clean,,,,,,,44.0,,C
honey,,,refrigerated,121,0.0,0.0,0.0,,,light,85,17,,,,87.9,,C
milk,buffalo,morning,room,3,1.04,6.5,9.0,,,,,,,,,55.0,,C
vegetables,,,refrigerated,0,0.0,0.0,0.0,medium,,,,,lettuce,hard,yellow,41.0,100.0,A
honey,,,refrigerated,207,0.0,0.0,0.0,,,dark,80,20,,,,79.3,,C
eggs,,,refrigerated,10,0.0,0.0,0.0,medium,clean,,,,,,,30.0,,C
milk,buffalo,evening,refrigerated,6,1.04,6.5,9.0,,,,,,,,,10.0,,C
milk,buffalo,morning,refrigerated,0,1.04,6.5,9.0,,,,,,,,,100.0,,C
honey,,,refrigerated,219,0.0,0.0,0.0,,,dark,80,20,,,,78.1,,C
milk,cow,evening,refrigerated,6,1.03,3.5,8.5,,,,,,,,,10.0,,C
milk,cow,morning,refrigerated,3,1.03,3.5,8.5,,,,,,,,,55.0,,C
vegetables,,,refrigerated,0,0.0,0.0,0.0,medium,,,,,broccoli,medium,green,41.0,100.0,A
milk,goat,morning,room,1,1.032,4.5,8.0,,,,,,,,,85.0,,C
fruits,,,refrigerated,7,0.0,0.0,0.0,large,,,,,kiwi,soft,red,29.0,30.0,C
honey,,,refrigerated,54,0.0,0.0,0.0,,,dark,80,20,,,,94.6,,C
vegetables,,,refrigerated,6,0.0,0.0,0.0,medium,,,,,cabbage,hard,yellow,28.0,40.0,C
honey,,,room,291,0.0,0.0,0.0,,,dark,80,20,,,,70.9,,C
vegetables,,,refrigerated,4,0.0,0.0,0.0,medium,,,,,potato,hard,yellow,33.0,60.0,B
